award_date,project_number,award_amount,award_type
2024-01-17,5R01AA030024-02,460598,5
2025-01-15,5R01AA030024-03,414539,5
2024-02-05,5R01AA030038-02,648329,5
2024-01-17,5R01AA030056-02,624067,5
2025-01-20,5R01AA030056-03,562111,5
2023-12-13,5R01AA030136-02,657555,5
2024-12-20,5R01AA030136-03,588736,5
2023-02-14,5R01AA030188-02,376282,5
2024-02-09,5R01AA030188-03,375786,5
2024-02-09,5R01AA030256-02,547986,5
2024-02-12,5R01AA030881-02,548928,5
2024-12-09,5R01AA031257-02,517938,5
2025-01-20,5R01AA031450-02,383948,5
2021-12-16,5R01AG008441-30,422500,5
2024-01-22,5R01AG013730-23,648261,5
2025-01-09,5R01AG013730-24,583434,5
2023-02-03,5R01AG017177-18,981996,5
2024-02-02,5R01AG018016-17,488940,5
2022-01-21,5R01AG019719-15,457821,5
2021-12-17,5R01AG026526-11,571982,5
2023-01-10,5R01AG026526-12,531176,5
2021-12-03,5R01AG030593-14,389871,5
2023-01-05,5R01AG030593-15,364287,5
2022-02-03,5R01AG031743-14,444560,5
2022-02-02,5R01AG031867-14,736659,5
2023-01-18,5R01AG033678-12,749758,5
2024-01-04,5R01AG033678-13,729449,5
2022-02-10,5R01AG034157-12,801498,5
2024-02-07,5R01AG037514-12,554549,5
2024-12-19,5R01AG037514-13,499095,5
2022-02-16,5R01AG038651-09,589339,5
2023-01-31,5R01AG038651-10,584688,5
2023-01-05,5R01AG038664-12,618179,5
2024-12-10,5R01AG038664-13,575400,5
2024-02-09,5R01AG044034-12,409075,5
2021-12-13,5R01AG044416-09,405794,5
2022-01-07,5R01AG047101-09,559773,5
2023-11-20,5R01AG051600-06,789995,5
2025-01-23,5R01AG051600-07,706246,5
2023-12-21,5R01AG051658-06,870666,5
2024-11-26,5R01AG051658-07,763807,5
2022-02-04,5R01AG052550-05,692117,5
2023-02-16,5R01AG053184-05,641780,5
2024-02-01,5R01AG053555-07,2544663,5
2024-12-19,5R01AG053555-08,2290197,5
2023-01-06,5R01AG054057-03,602400,5
2023-12-11,5R01AG054057-04,597000,5
2024-12-04,5R01AG054057-05,528769,5
2023-12-18,5R01AG054059-07,2701626,5
2024-12-06,5R01AG054059-08,2412641,5
2023-12-28,5R01AG054159-07,1272785,5
2024-11-25,5R01AG054159-08,920359,5
2022-01-27,5R01AG055411-05,334400,5
2021-12-08,5R01AG055413-05,419880,5
2024-02-09,5R01AG055443-05,284300,5
2021-12-06,5R01AG055501-05,370700,5
2022-01-21,5R01AG055523-05,516281,5
2022-01-07,5R01AG055624-05,782563,5
2021-11-30,5R01AG055784-05,425945,5
2022-02-07,5R01AG055798-05,381250,5
2021-12-09,5R01AG055820-06,375764,5
2022-02-10,5R01AG055822-05,738006,5
2022-01-27,5R01AG055865-05,306690,5
2022-02-04,5R01AG056031-09,804788,5
2021-12-21,5R01AG056351-04,604288,5
2023-01-23,5R01AG056351-05,604288,5
2022-02-14,5R01AG056384-05,396348,5
2023-02-08,5R01AG056426-05,696173,5
2024-02-08,5R01AG056569-07,580493,5
2024-12-20,5R01AG056569-08,522444,5
2022-01-14,5R01AG056653-05,603778,5
2022-01-21,5R01AG056712-05,769977,5
2022-01-07,5R01AG056771-05,443762,5
2021-11-30,5R01AG057493-05,349800,5
2024-01-17,5R01AG057525-07,930072,5
2024-11-29,5R01AG057525-08,733236,5
2022-02-02,5R01AG057598-05,386250,5
2021-11-30,5R01AG057708-04,394678,5
2023-01-19,5R01AG057748-05,419456,5
2022-01-10,5R01AG057841-03,495264,5
2023-01-23,5R01AG057841-04,495264,5
2024-02-14,5R01AG057841-05,495264,5
2022-01-07,5R01AG057842-04,387500,5
2023-01-31,5R01AG057842-05,387500,5
2021-11-30,5R01AG057896-04,583703,5
2023-01-04,5R01AG057896-05,583703,5
2021-12-03,5R01AG058256-05,564433,5
2024-01-23,5R01AG058468-04,6538660,5
2021-12-21,5R01AG058565-04,742358,5
2023-01-04,5R01AG058565-05,740297,5
2022-02-07,5R01AG058621-05,387500,5
2021-12-16,5R01AG058624-04,338250,5
2023-01-19,5R01AG058624-05,338250,5
2022-02-11,5R01AG058636-04,377814,5
2023-01-11,5R01AG058636-05,377642,5
2023-01-25,5R01AG058639-04,3532548,5
2024-01-25,5R01AG058639-05,3155165,5
2022-02-03,5R01AG058648-04,717121,5
2023-01-31,5R01AG058648-05,735198,5
2021-12-10,5R01AG058702-04,499178,5
2023-01-24,5R01AG058702-05,492532,5
2022-01-19,5R01AG058713-04,554627,5
2023-01-19,5R01AG058713-05,554627,5
2021-11-30,5R01AG058717-04,315792,5
2023-01-05,5R01AG058717-05,316326,5
2022-01-27,5R01AG058725-04,535628,5
2021-12-10,5R01AG058741-04,301426,5
2023-01-05,5R01AG058741-05,300913,5
2021-12-03,5R01AG058772-04,674547,5
2023-01-04,5R01AG058772-05,655887,5
2022-01-26,5R01AG058814-04,575148,5
2022-02-04,5R01AG058822-04,387533,5
2023-02-15,5R01AG058822-05,387533,5
2021-11-30,5R01AG058825-03,823375,5
2023-01-09,5R01AG058825-04,759588,5
2023-11-20,5R01AG058825-05,747953,5
2022-01-11,5R01AG058851-05,386478,5
2024-12-09,5R01AG058851-07,665726,5
2023-01-31,5R01AG058854-03,649361,5
2025-01-23,5R01AG058854-05,583112,5
2021-12-13,5R01AG058921-04,717648,5
2023-01-18,5R01AG058921-05,703467,5
2022-02-16,5R01AG059011-04,732427,5
2023-02-13,5R01AG059011-05,507179,5
2021-12-02,5R01AG059013-04,752143,5
2023-01-04,5R01AG059013-05,547905,5
2022-02-16,5R01AG059028-05,553903,5
2021-12-09,5R01AG059052-05,355300,5
2022-01-19,5R01AG059314-04,565754,5
2023-02-03,5R01AG059314-05,551918,5
2022-02-04,5R01AG059390-05,960234,5
2022-01-12,5R01AG059607-04,429014,5
2023-02-03,5R01AG059613-05,594694,5
2023-01-24,5R01AG059718-05,321393,5
2023-01-26,5R01AG059721-05,402500,5
2021-12-30,5R01AG059775-03,384227,5
2023-01-19,5R01AG059775-04,384227,5
2023-11-13,5R01AG059775-05,384227,5
2021-12-22,5R01AG059794-04,807368,5
2023-01-05,5R01AG059794-05,767651,5
2021-12-21,5R01AG059818-03,724627,5
2023-01-04,5R01AG059818-04,724669,5
2023-11-17,5R01AG059818-05,732899,5
2022-02-01,5R01AG059923-03,280956,5
2024-01-29,5R01AG059923-05,280231,5
2021-12-15,5R01AG060050-04,536471,5
2022-01-27,5R01AG060395-04,447607,5
2022-01-27,5R01AG060542-04,601884,5
2023-01-20,5R01AG060542-05,579592,5
2022-02-10,5R01AG060621-04,551292,5
2022-01-07,5R01AG060731-04,467975,5
2023-01-31,5R01AG060731-05,458260,5
2023-01-19,5R01AG060733-04,705280,5
2023-11-10,5R01AG060733-05,641177,5
2021-11-30,5R01AG060919-04,397500,5
2021-11-30,5R01AG060920-04,655238,5
2023-01-06,5R01AG060920-05,655238,5
2022-02-04,5R01AG060931-04,636643,5
2023-01-25,5R01AG060931-05,594849,5
2022-01-13,5R01AG060933-04,431694,5
2023-01-11,5R01AG060933-05,431694,5
2022-01-18,5R01AG060936-04,469062,5
2023-01-20,5R01AG060936-05,218977,5
2021-12-09,5R01AG060967-04,423750,5
2021-12-02,5R01AG060975-04,496738,5
2023-01-05,5R01AG060975-05,457375,5
2024-12-18,5R01AG060975-07,453445,5
2023-01-09,5R01AG060981-05,694006,5
2021-12-06,5R01AG060987-04,637458,5
2021-12-29,5R01AG060993-04,376860,5
2021-12-01,5R01AG061028-04,1049417,5
2023-01-04,5R01AG061028-05,1045435,5
2021-12-13,5R01AG061034-04,559281,5
2023-01-10,5R01AG061034-05,1,5
2022-01-19,5R01AG061038-04,370195,5
2023-01-13,5R01AG061038-05,369924,5
2021-11-30,5R01AG061088-04,736359,5
2021-12-01,5R01AG061093-03,860421,5
2023-01-18,5R01AG061093-04,731702,5
2021-12-09,5R01AG061094-04,289519,5
2023-01-11,5R01AG061094-05,289519,5
2021-12-08,5R01AG061106-04,717742,5
2023-01-09,5R01AG061106-05,689303,5
2022-01-06,5R01AG061111-03,716551,5
2025-01-23,5R01AG061111-05,605800,5
2021-12-02,5R01AG061114-04,382788,5
2023-01-11,5R01AG061114-05,373194,5
2021-12-09,5R01AG061120-04,702706,5
2023-01-23,5R01AG061120-05,694921,5
2022-01-10,5R01AG061136-03,464209,5
2024-01-05,5R01AG061136-04,464209,5
2024-12-20,5R01AG061136-05,417788,5
2022-01-12,5R01AG061146-03,3726446,5
2023-02-03,5R01AG061146-04,2494955,5
2021-11-30,5R01AG061150-04,655674,5
2023-01-04,5R01AG061150-05,655674,5
2022-01-24,5R01AG061151-04,701954,5
2023-01-31,5R01AG061151-05,642516,5
2022-02-07,5R01AG061161-03,831725,5
2023-01-31,5R01AG061161-04,813435,5
2024-02-16,5R01AG061161-05,810661,5
2021-12-07,5R01AG061162-04,598835,5
2023-01-20,5R01AG061162-05,583856,5
2021-12-02,5R01AG061179-04,317402,5
2023-01-05,5R01AG061179-05,111360,5
2022-01-05,5R01AG061186-04,540619,5
2021-12-10,5R01AG061188-04,619744,5
2023-02-02,5R01AG061188-05,619744,5
2021-12-15,5R01AG061190-04,753346,5
2023-01-06,5R01AG061190-05,601131,5
2022-02-07,5R01AG061194-04,382500,5
2023-01-04,5R01AG061194-05,382500,5
2021-12-15,5R01AG061200-05,502616,5
2023-01-06,5R01AG061200-06,475146,5
2021-12-10,5R01AG061204-04,396696,5
2023-01-19,5R01AG061204-05,396696,5
2022-01-14,5R01AG061288-04,412500,5
2023-01-31,5R01AG061288-05,412500,5
2021-11-30,5R01AG061290-04,569432,5
2021-12-21,5R01AG061302-04,291395,5
2023-01-19,5R01AG061302-05,285921,5
2021-12-02,5R01AG061303-04,367614,5
2021-11-30,5R01AG061324-04,594211,5
2023-01-04,5R01AG061324-05,594211,5
2022-02-07,5R01AG061338-04,332100,5
2023-02-08,5R01AG061338-05,332100,5
2021-12-09,5R01AG061350-04,854379,5
2023-01-30,5R01AG061350-05,848973,5
2025-01-13,5R01AG061376-07,403709,5
2022-01-25,5R01AG061382-03,422502,5
2023-01-10,5R01AG061382-04,478833,5
2024-01-22,5R01AG061382-05,422502,5
2021-12-06,5R01AG061384-04,346239,5
2022-01-18,5R01AG061437-03,427230,5
2023-02-13,5R01AG061437-04,460815,5
2023-12-26,5R01AG061437-05,452363,5
2022-02-11,5R01AG061447-04,402500,5
2023-01-13,5R01AG061447-05,402500,5
2021-12-10,5R01AG061514-04,431134,5
2023-01-18,5R01AG061514-05,437530,5
2023-01-05,5R01AG061518-05,807979,5
2021-12-03,5R01AG061786-04,728977,5
2023-01-09,5R01AG061786-05,723462,5
2023-01-05,5R01AG061788-05,559549,5
2022-01-12,5R01AG061886-04,495224,5
2023-01-31,5R01AG061886-05,495413,5
2022-01-11,5R01AG061888-03,383750,5
2023-01-26,5R01AG061888-04,383750,5
2021-12-03,5R01AG062006-04,576019,5
2023-01-05,5R01AG062006-05,576019,5
2022-01-11,5R01AG062007-04,820753,5
2023-02-15,5R01AG062007-05,820753,5
2021-12-07,5R01AG062167-04,930944,5
2023-01-20,5R01AG062167-05,928957,5
2022-02-04,5R01AG062190-04,974758,5
2023-01-11,5R01AG062190-05,974957,5
2021-11-30,5R01AG062199-04,710410,5
2023-01-18,5R01AG062199-05,709640,5
2023-12-18,5R01AG062200-04,719854,5
2025-01-10,5R01AG062200-05,647869,5
2021-11-30,5R01AG062222-04,633662,5
2023-01-31,5R01AG062222-05,633662,5
2021-12-07,5R01AG062309-04,694721,5
2023-01-24,5R01AG062309-05,692710,5
2023-01-18,5R01AG062383-05,504311,5
2021-12-09,5R01AG062387-04,783655,5
2023-01-06,5R01AG062387-05,783107,5
2022-01-13,5R01AG062393-04,817262,5
2023-01-27,5R01AG062393-05,800488,5
2021-12-01,5R01AG062436-03,488197,5
2023-01-05,5R01AG062436-04,525861,5
2023-11-21,5R01AG062436-05,525861,5
2024-02-01,5R01AG062438-05,393750,5
2022-02-08,5R01AG062499-04,653226,5
2023-01-27,5R01AG062499-05,659036,5
2023-02-09,5R01AG062500-05,623409,5
2021-12-17,5R01AG062502-03,457426,5
2023-01-05,5R01AG062502-04,455025,5
2022-02-07,5R01AG062509-04,588820,5
2021-12-09,5R01AG062528-03,3870943,5
2023-01-10,5R01AG062528-04,2656426,5
2023-12-08,5R01AG062528-05,1878780,5
2023-01-31,5R01AG062531-04,742593,5
2022-01-31,5R01AG062543-03,699098,5
2024-02-14,5R01AG062543-05,678098,5
2022-01-14,5R01AG062548-03,487124,5
2024-02-01,5R01AG062548-05,480104,5
2022-02-15,5R01AG062559-04,824816,5
2022-02-07,5R01AG062563-04,305852,5
2023-01-27,5R01AG062563-05,412442,5
2021-12-09,5R01AG062566-03,400000,5
2023-01-31,5R01AG062566-04,400000,5
2023-12-14,5R01AG062566-05,400000,5
2022-02-09,5R01AG062574-03,606558,5
2021-12-15,5R01AG062578-03,409683,5
2023-01-23,5R01AG062578-04,409683,5
2024-01-10,5R01AG062578-05,409683,5
2023-01-13,5R01AG062581-04,460970,5
2024-01-19,5R01AG062581-05,462811,5
2021-12-17,5R01AG062617-03,757556,5
2023-01-27,5R01AG062617-04,760964,5
2022-01-14,5R01AG062622-04,703619,5
2023-01-31,5R01AG062629-05,712548,5
2023-02-13,5R01AG062634-05,766257,5
2022-01-17,5R01AG062655-04,385000,5
2023-02-01,5R01AG062655-05,385000,5
2024-01-31,5R01AG062655-06,385000,5
2022-02-16,5R01AG062673-04,733717,5
2022-02-10,5R01AG062685-03,708442,5
2023-02-13,5R01AG062685-04,695987,5
2024-02-02,5R01AG062685-05,470471,5
2022-02-04,5R01AG062706-04,713470,5
2023-02-06,5R01AG062706-05,713470,5
2021-11-30,5R01AG062711-03,741805,5
2023-01-18,5R01AG062711-04,722028,5
2024-11-15,5R01AG062711-05,584818,5
2022-01-12,5R01AG062713-04,517503,5
2023-02-15,5R01AG062738-04,562068,5
2023-01-25,5R01AG062770-05,302654,5
2022-02-04,5R01AG062826-03,810338,5
2023-02-14,5R01AG062826-04,815640,5
2024-01-26,5R01AG062826-05,818031,5
2022-01-27,5R01AG062837-04,444533,5
2023-01-18,5R01AG062837-05,444533,5
2022-01-25,5R01AG062987-04,435168,5
2023-01-20,5R01AG062987-05,435782,5
2023-01-31,5R01AG063175-05,629844,5
2021-12-21,5R01AG063241-03,571058,5
2023-01-05,5R01AG063241-04,559748,5
2023-11-13,5R01AG063241-05,518896,5
2022-01-27,5R01AG063407-04,786979,5
2022-01-07,5R01AG063506-04,460816,5
2023-02-03,5R01AG063506-05,460816,5
2022-01-11,5R01AG063525-04,737563,5
2023-02-03,5R01AG063525-05,750350,5
2022-01-24,5R01AG063543-04,570288,5
2023-01-20,5R01AG063543-05,570288,5
2023-02-09,5R01AG063659-04,783353,5
2022-01-24,5R01AG063689-03,6943250,5
2023-01-23,5R01AG063689-04,6941600,5
2023-12-29,5R01AG063689-05,2608673,5
2022-02-02,5R01AG063707-03,325950,5
2024-02-02,5R01AG063707-05,325950,5
2023-02-09,5R01AG063743-04,418139,5
2023-02-15,5R01AG063759-04,409955,5
2022-02-07,5R01AG063819-03,772772,5
2023-01-13,5R01AG063819-04,772183,5
2024-01-19,5R01AG063819-05,771576,5
2022-02-07,5R01AG063839-03,617880,5
2022-02-09,5R01AG063846-03,807613,5
2022-02-15,5R01AG063857-02,731933,5
2024-02-08,5R01AG063857-04,731933,5
2022-01-18,5R01AG063944-03,633625,5
2023-01-12,5R01AG063944-04,622528,5
2021-12-16,5R01AG064064-03,704311,5
2023-01-10,5R01AG064064-04,566131,5
2021-12-08,5R01AG064234-03,374815,5
2023-01-18,5R01AG064234-04,374550,5
2023-12-15,5R01AG064234-05,374285,5
2022-01-06,5R01AG064794-04,471900,5
2023-01-04,5R01AG064794-05,465578,5
2023-02-16,5R01AG064800-05,558723,5
2023-02-03,5R01AG064877-03,1895864,5
2022-01-21,5R01AG065154-02,2405613,5
2023-01-13,5R01AG065154-03,2456365,5
2024-02-07,5R01AG065154-04,2489289,5
2024-11-15,5R01AG065154-05,2139870,5
2022-01-20,5R01AG065168-03,408492,5
2023-01-10,5R01AG065168-04,408483,5
2024-01-25,5R01AG065168-05,408475,5
2023-02-02,5R01AG065171-02,650697,5
2024-02-01,5R01AG065171-03,650697,5
2021-12-01,5R01AG065177-03,464866,5
2024-01-09,5R01AG065177-05,464866,5
2023-01-04,5R01AG065197-02,401414,5
2023-12-04,5R01AG065197-03,401414,5
2024-12-06,5R01AG065197-04,362454,5
2022-02-04,5R01AG065202-03,767806,5
2024-02-01,5R01AG065202-05,753105,5
2023-01-11,5R01AG065206-04,409395,5
2023-12-11,5R01AG065206-05,409395,5
2022-01-28,5R01AG065234-03,721414,5
2024-02-05,5R01AG065234-05,579754,5
2021-11-30,5R01AG065240-03,603824,5
2023-01-10,5R01AG065240-04,603824,5
2024-01-22,5R01AG065240-05,603824,5
2023-02-01,5R01AG065249-03,814217,5
2024-02-14,5R01AG065249-04,607430,5
2023-02-15,5R01AG065255-04,746090,5
2023-02-06,5R01AG065259-03,514881,5
2025-02-14,5R01AG065259-05,379687,5
2021-11-30,5R01AG065299-02,619165,5
2023-01-05,5R01AG065299-03,634272,5
2023-11-24,5R01AG065299-04,598451,5
2024-11-27,5R01AG065299-05,582625,5
2021-12-01,5R01AG065311-03,592758,5
2023-01-05,5R01AG065311-04,555111,5
2023-11-29,5R01AG065311-05,620309,5
2021-12-29,5R01AG065312-03,489863,5
2022-01-21,5R01AG065314-03,386564,5
2023-01-23,5R01AG065314-04,385686,5
2024-01-29,5R01AG065314-05,387048,5
2021-12-23,5R01AG065319-03,573303,5
2023-01-10,5R01AG065319-04,573305,5
2023-11-17,5R01AG065319-05,422794,5
2021-12-16,5R01AG065338-03,465653,5
2023-12-13,5R01AG065338-05,442988,5
2022-02-02,5R01AG065357-03,722845,5
2024-02-14,5R01AG065357-05,688308,5
2022-02-16,5R01AG065359-03,455805,5
2023-02-13,5R01AG065359-04,476427,5
2023-02-13,5R01AG065364-04,569372,5
2022-01-19,5R01AG065371-02,627996,5
2023-01-17,5R01AG065371-03,659713,5
2024-01-05,5R01AG065371-04,677728,5
2023-02-16,5R01AG065396-04,531078,5
2021-12-09,5R01AG065432-03,665499,5
2023-01-11,5R01AG065432-04,656645,5
2022-01-27,5R01AG065467-03,752288,5
2023-02-15,5R01AG065467-04,757048,5
2024-02-02,5R01AG065467-05,558912,5
2021-12-16,5R01AG065474-03,755989,5
2024-01-12,5R01AG065474-05,764364,5
2023-01-26,5R01AG065477-04,739222,5
2024-01-11,5R01AG065477-05,724986,5
2022-01-21,5R01AG065482-03,106953,5
2022-01-13,5R01AG065541-03,929705,5
2023-01-26,5R01AG065541-04,929705,5
2024-01-04,5R01AG065541-05,929705,5
2022-02-07,5R01AG065549-03,748929,5
2023-01-13,5R01AG065549-04,748929,5
2024-01-05,5R01AG065549-05,748929,5
2021-12-22,5R01AG065554-03,1410197,5
2023-01-06,5R01AG065554-04,1633157,5
2023-11-15,5R01AG065554-05,837075,5
2022-02-07,5R01AG065582-03,1513570,5
2022-02-03,5R01AG065636-03,622592,5
2023-02-03,5R01AG065636-04,622592,5
2021-12-21,5R01AG065836-04,485825,5
2023-01-10,5R01AG065836-05,480926,5
2024-01-04,5R01AG065836-06,475861,5
2021-12-15,5R01AG065839-03,483320,5
2024-01-05,5R01AG065839-05,537570,5
2021-12-14,5R01AG065876-03,617779,5
2023-01-25,5R01AG065876-04,627954,5
2024-01-05,5R01AG065876-05,627954,5
2022-01-11,5R01AG066010-03,657736,5
2023-01-05,5R01AG066010-04,649476,5
2024-11-26,5R01AG066010-05,575274,5
2024-02-15,5R01AG066080-05,394965,5
2021-12-10,5R01AG066189-02,451919,5
2024-12-24,5R01AG066189-05,374503,5
2023-02-13,5R01AG066198-04,764075,5
2023-12-07,5R01AG066198-05,754220,5
2022-01-14,5R01AG066211-03,520000,5
2023-02-01,5R01AG066211-04,520000,5
2024-01-08,5R01AG066211-05,567765,5
2022-01-19,5R01AG066395-03,742112,5
2023-01-18,5R01AG066395-04,742112,5
2023-12-14,5R01AG066395-05,742112,5
2022-02-15,5R01AG066429-03,391250,5
2021-12-08,5R01AG066447-03,623237,5
2023-01-18,5R01AG066447-04,623237,5
2023-12-15,5R01AG066447-05,623237,5
2022-02-16,5R01AG066490-03,735792,5
2023-01-24,5R01AG066490-04,735792,5
2024-01-04,5R01AG066490-05,696367,5
2021-12-16,5R01AG066544-03,250234,5
2023-01-19,5R01AG066544-04,245862,5
2023-11-15,5R01AG066544-05,241348,5
2022-02-15,5R01AG066650-02,667767,5
2022-01-19,5R01AG066657-02,765029,5
2023-02-15,5R01AG066657-03,763561,5
2024-01-17,5R01AG066657-04,761284,5
2025-01-15,5R01AG066657-05,663961,5
2022-02-14,5R01AG066683-03,380695,5
2023-01-17,5R01AG066683-04,379987,5
2024-02-08,5R01AG066683-05,379237,5
2022-02-04,5R01AG066698-02,618934,5
2023-02-13,5R01AG066698-03,608509,5
2025-01-13,5R01AG066698-05,525684,5
2022-02-08,5R01AG066707-03,771366,5
2023-01-26,5R01AG066707-04,721981,5
2024-01-18,5R01AG066707-05,591820,5
2021-12-28,5R01AG066724-02,311825,5
2023-01-19,5R01AG066724-03,310862,5
2023-11-16,5R01AG066724-04,314124,5
2024-11-28,5R01AG066724-05,272549,5
2021-12-09,5R01AG066730-02,580039,5
2023-02-15,5R01AG066730-03,580039,5
2023-12-26,5R01AG066730-04,580039,5
2025-01-14,5R01AG066730-05,522036,5
2023-01-30,5R01AG066748-03,715993,5
2023-12-18,5R01AG066748-04,702494,5
2025-01-14,5R01AG066748-05,912410,5
2022-01-24,5R01AG066750-03,886543,5
2023-01-19,5R01AG066750-04,885966,5
2023-12-07,5R01AG066750-05,877205,5
2021-12-06,5R01AG066768-02,663844,5
2023-01-05,5R01AG066768-03,656204,5
2023-12-12,5R01AG066768-04,648288,5
2025-01-08,5R01AG066768-05,574376,5
2023-01-05,5R01AG066793-03,732992,5
2023-11-09,5R01AG066793-04,730128,5
2024-11-15,5R01AG066793-05,638167,5
2024-02-15,5R01AG066804-04,712887,5
2022-02-07,5R01AG066806-03,392500,5
2023-01-20,5R01AG066806-04,392500,5
2024-01-19,5R01AG066806-05,392500,5
2021-12-13,5R01AG066823-02,839568,5
2023-01-23,5R01AG066823-03,839568,5
2023-12-26,5R01AG066823-04,839568,5
2024-12-18,5R01AG066823-05,755612,5
2021-12-22,5R01AG066828-03,650280,5
2023-01-19,5R01AG066828-04,641697,5
2022-02-09,5R01AG066874-03,584859,5
2023-02-13,5R01AG066890-03,51514,5
2022-01-18,5R01AG066898-02,702007,5
2023-01-12,5R01AG066898-03,685898,5
2023-12-19,5R01AG066898-04,688573,5
2024-12-10,5R01AG066898-05,588253,5
2021-12-16,5R01AG066910-03,1962437,5
2023-01-30,5R01AG066910-04,1962435,5
2023-12-28,5R01AG066910-05,1744051,5
2023-01-18,5R01AG066912-04,326975,5
2024-02-12,5R01AG066912-05,326975,5
2023-01-05,5R01AG067021-03,834296,5
2023-12-01,5R01AG067021-04,574096,5
2025-01-28,5R01AG067021-05,511221,5
2022-02-07,5R01AG067063-03,717268,5
2021-12-22,5R01AG067073-02,600705,5
2023-01-18,5R01AG067073-03,581628,5
2023-12-21,5R01AG067073-04,568997,5
2021-12-06,5R01AG067078-02,738757,5
2023-01-23,5R01AG067078-03,699003,5
2023-12-20,5R01AG067078-04,665142,5
2021-12-17,5R01AG067103-02,535629,5
2023-01-23,5R01AG067103-03,561932,5
2023-12-22,5R01AG067103-04,583342,5
2024-12-12,5R01AG067103-05,525007,5
2023-01-05,5R01AG067151-03,733242,5
2023-11-17,5R01AG067151-04,725002,5
2022-01-27,5R01AG067199-03,389396,5
2023-01-19,5R01AG067199-04,389396,5
2022-02-07,5R01AG067258-03,386920,5
2023-01-18,5R01AG067258-04,386920,5
2024-02-15,5R01AG067258-05,386920,5
2022-01-14,5R01AG067419-02,746202,5
2023-02-01,5R01AG067419-03,746202,5
2024-01-12,5R01AG067419-04,759611,5
2025-02-14,5R01AG067419-05,646905,5
2022-01-17,5R01AG067478-03,423750,5
2023-02-01,5R01AG067478-04,423750,5
2024-01-09,5R01AG067478-05,423750,5
2022-02-16,5R01AG067497-03,743882,5
2023-01-26,5R01AG067497-04,728523,5
2024-01-15,5R01AG067497-05,738784,5
2022-02-09,5R01AG067498-03,312000,5
2023-01-30,5R01AG067498-04,312000,5
2024-01-29,5R01AG067498-05,312000,5
2022-01-17,5R01AG067541-02,1456892,5
2023-01-31,5R01AG067541-03,1456892,5
2024-01-15,5R01AG067541-04,1460054,5
2025-01-22,5R01AG067541-05,1245294,5
2023-02-13,5R01AG067546-03,592008,5
2024-02-02,5R01AG067546-04,592668,5
2022-02-07,5R01AG067563-03,451158,5
2022-02-04,5R01AG067568-02,2731475,5
2022-01-31,5R01AG067581-03,627708,5
2024-01-19,5R01AG067581-05,627708,5
2023-01-26,5R01AG067598-03,1183214,5
2024-01-17,5R01AG067598-04,1165073,5
2025-01-23,5R01AG067598-05,1033893,5
2021-12-10,5R01AG067736-02,566543,5
2023-01-23,5R01AG067736-03,566543,5
2023-12-26,5R01AG067736-04,566543,5
2024-12-18,5R01AG067736-05,509888,5
2022-02-07,5R01AG067757-03,535818,5
2021-12-09,5R01AG067762-03,527028,5
2023-01-30,5R01AG067762-04,527028,5
2024-01-23,5R01AG067762-05,527028,5
2022-02-15,5R01AG067781-03,751796,5
2024-11-29,5R01AG067781-06,618803,5
2021-12-22,5R01AG067791-02,530968,5
2023-01-05,5R01AG067791-03,533061,5
2023-12-21,5R01AG067791-04,532899,5
2024-12-10,5R01AG067791-05,415304,5
2022-01-07,5R01AG067913-03,620229,5
2023-01-25,5R01AG067913-04,620229,5
2024-02-12,5R01AG067913-05,620229,5
2023-01-23,5R01AG068122-03,543509,5
2023-01-11,5R01AG068142-02,636813,5
2023-12-18,5R01AG068142-03,636813,5
2024-12-24,5R01AG068142-04,573132,5
2022-02-02,5R01AG068392-02,429693,5
2023-01-25,5R01AG068392-03,421226,5
2021-12-30,5R01AG068449-02,383570,5
2023-01-20,5R01AG068449-03,383570,5
2024-01-02,5R01AG068449-04,383570,5
2024-12-18,5R01AG068449-05,345213,5
2021-12-30,5R01AG068667-02,540557,5
2023-01-20,5R01AG068667-03,540557,5
2024-02-02,5R01AG068667-04,220356,5
2024-12-17,5R01AG068667-06,544199,5
2022-02-14,5R01AG068670-02,227872,5
2024-02-07,5R01AG068670-04,430514,5
2025-01-10,5R01AG068670-05,387463,5
2023-01-25,5R01AG069232-02,716866,5
2024-01-22,5R01AG069232-03,704398,5
2025-01-09,5R01AG069232-04,622402,5
2021-12-09,5R01AG069251-02,191841,5
2023-01-13,5R01AG069251-03,223290,5
2024-01-19,5R01AG069251-04,192421,5
2024-12-20,5R01AG069251-05,200578,5
2024-02-02,5R01AG069734-04,866304,5
